46, 87 
58, 65 
20, 82 
79, 69 
92, 22 
21, 51 
9, 85 
85, 93 
53, 29 
64, 63 
29, 34 
48, 62 
56, 58 
49, 26 
25, 67 
61, 80 
84, 46 
47, 52 
31, 33 
52, 74 
49, 55 
25, 35 
24, 50 
1, 23 
14, 30 
52, 67 
45, 43 
10, 93 
77, 37 
73, 14 
67, 21 
36, 66 
79, 71 
18, 49 
60, 88 
28, 9 
45, 61 
45, 42 
84, 80 
70, 69 
69, 22 
12, 86 
52, 65 
92, 49 
1, 1 
59, 94 
79, 49 
59, 60 
37, 23 
22, 78 
22, 51 
70, 10 
94, 35 
13, 77 
47, 25 
87, 33 
72, 51 
35, 37 
69, 98 
71, 98 
45, 32 
2, 68 
77, 83 
80, 56 
79, 64 
49, 91 
26, 90 
77, 59 
87, 8 
33, 97 
2, 98 
39, 50 
67, 6 
52, 22 
79, 28 
94, 41 
77, 78 
35, 40 
22, 70 
38, 4 
34, 13 
98, 42 
46, 55 
48, 90 
23, 62 
6, 49 
29, 96 
44, 33 
58, 44 
45, 9 
19, 25 
71, 5 
45, 69 
26, 41 
26, 42 
99, 30 
63, 75 
42, 53 
48, 19 
36, 21 
67, 66 
28, 0 
63, 69 
39, 6 
2, 11 
36, 9 
1, 95 
39, 47 
11, 56 
3, 13 
6, 43 
53, 73 
7, 46 
75, 65 
49, 77 
83, 30 
32, 28 
73, 53 
59, 72 
33, 48 
39, 61 
84, 16 
66, 42 
11, 6 
71, 99 
99, 87 
82, 44 
3, 95 
55, 64 
94, 73 
25, 74 
89, 13 
69, 16 
6, 2 
45, 92 
2, 31 
78, 96 
62, 51 
46, 3 
50, 15 
53, 33 
8, 15 
15, 19 
78, 39 
32, 3 
15, 56 
15, 9 
53, 24 
82, 10 
51, 28 
54, 75 
55, 9 
51, 58 
13, 18 
63, 10 
69, 46 
67, 44 
33, 56 
75, 67 
32, 40 
43, 47 
80, 32 
17, 81 
42, 79 
88, 86 
95, 94 
41, 52 
5, 98 
46, 94 
46, 63 
92, 0 
29, 77 
39, 45 
27, 71 
30, 44 
2, 2 
70, 50 
78, 97 
44, 95 
61, 63 
28, 9 
83, 12 
22, 76 
25, 97 
16, 76 
17, 47 
87, 25 
62, 7 
78, 41 
93, 38 
84, 40 
94, 50 
63, 20 
30, 82 
24, 93 
18, 44 
74, 4 
92, 54 
85, 82 
47, 64 
84, 51 
50, 24 
83, 13 
8, 68 
25, 37 
3, 72 
58, 29 
85, 95 
27, 79 
50, 91 
55, 86 
51, 34 
33, 50 
30, 29 
15, 35 
30, 71 
62, 89 
66, 62 
39, 64 
32, 55 
16, 94 
15, 71 
57, 79 
80, 92 
93, 76 
57, 31 
8, 41 
0, 40 
49, 52 
27, 9 
17, 57 
37, 44 
18, 66 
48, 23 
23, 74 
10, 32 
51, 65 
82, 90 
21, 26 
59, 84 
25, 49 
22, 20 
13, 13 
94, 47 
86, 77 
26, 34 
4, 21 
41, 66 
30, 54 
17, 7 
76, 91 
27, 53 
41, 43 
23, 20 
87, 40 
13, 6 
99, 5 
36, 22 
44, 79 
73, 18 
19, 20 
27, 53 
5, 30 
48, 72 
78, 9 
38, 33 
53, 70 
44, 1 
89, 83 
62, 16 
39, 3 
16, 43 
42, 58 
48, 5 
43, 9 
6, 65 
17, 54 
5, 23 
34, 70 
64, 12 
45, 24 
44, 37 
5, 31 
26, 68 
65, 45 
89, 34 
18, 39 
39, 35 
31, 88 
12, 64 
7, 15 
40, 50 
60, 48 
43, 41 
64, 52 
61, 85 
88, 45 
27, 78 
24, 16 
93, 50 
77, 42 
15, 22 
90, 12 
95, 23 
74, 11 
63, 73 
77, 4 
62, 89 
92, 61 
47, 79 
76, 97 
88, 42 
53, 25 
81, 29 
94, 73 
74, 87 
18, 7 
28, 84 
34, 2 
77, 64 
14, 15 
54, 8 
27, 6 
27, 52 
15, 77 
50, 31 
92, 63 
47, 22 
54, 20 
1, 93 
30, 37 
25, 5 
68, 28 
32, 78 
12, 51 
26, 14 
99, 95 
56, 63 
44, 63 
41, 13 
11, 28 
61, 69 
25, 70 
61, 11 
39, 90 
59, 5 
90, 26 
55, 3 
3, 83 
73, 3 
55, 43 
59, 72 
25, 95 
99, 45 
61, 79 
17, 35 
91, 44 
0, 60 
14, 29 
41, 60 
37, 46 
67, 58 
45, 2 
99, 84 
6, 25 
77, 45 
35, 42 
98, 85 
23, 31 
59, 15 
95, 97 
35, 95 
93, 8 
48, 2 
47, 71 
45, 99 
55, 9 
6, 77 
24, 28 
1, 6 
5, 52 
96, 77 
56, 54 
8, 48 
68, 70 
92, 35 
52, 52 
55, 65 
21, 19 
48, 32 
59, 8 
26, 14 
81, 1 
50, 32 
15, 57 
78, 12 
86, 49 
36, 78 
34, 24 
26, 95 
77, 57 
29, 21 
39, 38 
43, 90 
64, 24 
37, 51 
69, 57 
19, 70 
36, 97 
14, 94 
72, 33 
15, 6 
47, 86 
23, 61 
6, 37 
95, 5 
12, 44 
60, 72 
88, 45 
24, 32 
80, 34 
28, 90 
93, 55 
43, 4 
8, 11 
55, 13 
73, 43 
53, 66 
71, 1 
92, 75 
50, 30 
71, 53 
37, 37 
93, 4 
23, 28 
43, 3 
55, 90 
28, 66 
68, 43 
51, 83 
24, 7 
86, 47 
29, 72 
54, 79 
5, 55 
4, 82 
40, 71 
95, 20 
26, 34 
45, 61 
66, 29 
56, 84 
50, 96 
46, 98 
36, 54 
66, 61 
54, 39 
39, 80 
60, 98 
52, 56 
72, 44 
85, 19 
61, 37 
13, 44 
21, 64 
95, 44 
13, 84 
74, 27 
82, 74 
16, 70 
15, 69 
99, 51 
44, 27 
45, 2 
61, 93 
62, 63 
2, 6 
83, 85 
36, 5 
4, 68 
70, 25 
14, 13 
72, 86 
78, 7 
31, 75 
40, 58 
49, 51 
72, 26 
38, 33 
98, 94 
49, 60 
40, 19 
70, 99 
0, 95 
47, 86 
60, 58 
21, 10 
95, 83 
54, 4 
17, 72 
40, 87 
64, 94 
49, 66 
81, 43 
89, 49 
72, 79 
91, 82 
68, 75 
31, 1 
36, 53 
79, 50 
66, 12 
81, 53 
97, 20 
84, 61 
18, 31 
37, 96 
95, 19 
43, 18 
3, 87 
42, 50 
33, 20 
1, 36 
66, 72 
21, 33 
30, 11 
39, 38 
60, 84 
69, 65 
15, 39 
42, 11 
32, 82 
94, 35 
99, 89 
86, 13 
24, 65 
12, 77 
31, 60 
89, 67 
24, 67 
70, 64 
94, 72 
1, 97 
75, 56 
74, 30 
84, 38 
36, 46 
99, 48 
73, 17 
16, 4 
32, 86 
47, 9 
45, 83 
59, 31 
60, 53 
74, 60 
58, 83 
81, 98 
2, 63 
93, 21 
74, 17 
71, 19 
30, 36 
11, 65 
63, 91 
96, 52 
16, 12 
48, 95 
51, 5 
69, 37 
71, 66 
57, 6 
33, 38 
94, 9 
12, 55 
18, 52 
98, 88 
94, 20 
74, 91 
54, 7 
78, 67 
52, 34 
25, 53 
6, 26 
59, 64 
32, 67 
41, 31 
78, 61 
26, 85 
97, 33 
16, 80 
83, 7 
69, 64 
48, 32 
9, 47 
44, 29 
73, 76 
55, 88 
91, 25 
86, 63 
1, 70 
75, 56 
52, 3 
62, 83 
60, 86 
28, 57 
3, 59 
40, 0 
21, 67 
30, 0 
86, 82 
3, 41 
25, 9 
60, 40 
73, 53 
37, 75 
5, 95 
46, 45 
4, 78 
44, 14 
10, 32 
80, 35 
46, 96 
58, 24 
56, 6 
93, 81 
99, 70 
90, 47 
7, 20 
71, 82 
3, 13 
14, 69 
76, 59 
29, 72 
19, 94 
73, 46 
70, 24 
98, 15 
14, 88 
67, 96 
1, 77 
77, 0 
75, 34 
50, 85 
19, 86 
98, 46 
94, 7 
14, 35 
16, 8 
9, 39 
17, 85 
12, 2 
50, 1 
70, 35 
74, 25 
25, 64 
0, 4 
87, 62 
84, 80 
3, 9 
30, 78 
62, 43 
84, 61 
15, 31 
43, 29 
85, 81 
49, 26 
48, 6 
10, 23 
85, 12 
